ID_CLIENTE,SAFRA_REF,DATA_EMISSAO_DOCUMENTO,DATA_VENCIMENTO,PROBABILIDADE_INADIMPLENCIA
1741049493106216406,2021-07-01,2021-07-06,2021-08-05,"0,863757"
1741049493106216406,2021-08-01,2021-08-05,2021-09-06,"0,8002575"
1741049493106216406,2021-09-01,2021-09-07,2021-09-23,"0,47745547"
1741049493106216406,2021-09-01,2021-09-23,2021-10-11,"0,44084117"
1741049493106216406,2021-11-01,2021-11-09,2021-11-25,"0,28003854"
1741049493106216406,2021-11-01,2021-11-15,2021-12-01,"0,27670985"
1741049493106216406,2021-11-01,2021-11-18,2021-12-06,"0,30636546"
1748142500108801439,2021-10-01,2021-10-12,2021-11-17,"0,39072973"
1757249986361236700,2021-08-01,2021-08-04,2021-08-27,"0,32849535"
1767360303789815418,2021-07-01,2021-07-23,2021-08-12,"0,48794898"
1767360303789815418,2021-11-01,2021-11-04,2021-11-24,"0,47555146"
1778014915038250584,2021-07-01,2021-07-07,2021-07-26,"0,36721948"
1778014915038250584,2021-07-01,2021-07-29,2021-08-18,"0,37331557"
1778014915038250584,2021-07-01,2021-07-30,2021-08-16,"0,38173595"
1778014915038250584,2021-08-01,2021-08-10,2021-08-30,"0,36842465"
1778014915038250584,2021-08-01,2021-08-29,2021-09-17,"0,36064187"
1778014915038250584,2021-09-01,2021-09-13,2021-09-30,"0,36911246"
1778014915038250584,2021-10-01,2021-10-27,2021-11-16,"0,39465848"
1788369195969129749,2021-07-01,2021-07-02,2021-07-19,"0,4718291"
1788369195969129749,2021-07-01,2021-07-23,2021-08-09,"0,4619268"
1788369195969129749,2021-08-01,2021-08-08,2021-08-25,"0,32858866"
1788369195969129749,2021-09-01,2021-09-05,2021-09-22,"0,31908298"
1788369195969129749,2021-09-01,2021-09-12,2021-09-29,"0,7518925"
1788369195969129749,2021-09-01,2021-09-16,2021-10-04,"0,33098948"
1788369195969129749,2021-09-01,2021-09-17,2021-10-04,"0,36915594"
1788369195969129749,2021-10-01,2021-10-11,2021-10-28,"0,34082255"
1788369195969129749,2021-10-01,2021-10-27,2021-11-16,"0,3680988"
1788369195969129749,2021-11-01,2021-11-19,2021-12-06,"0,39877254"
1827463638348028912,2021-08-01,2021-08-16,2021-09-01,"0,43542382"
1827463638348028912,2021-08-01,2021-08-24,2021-09-09,"0,4264806"
1864367736036633256,2021-07-01,2021-07-04,2021-07-29,"0,49803004"
1864367736036633256,2021-07-01,2021-07-13,2021-08-09,"0,4939539"
1874361799315286610,2021-10-01,2021-10-25,2021-11-10,"0,34726268"
1874361799315286610,2021-11-01,2021-11-11,2021-11-29,"0,275694"
1874361799315286610,2021-11-01,2021-11-24,2021-12-10,"0,31777993"
1874387298050692165,2021-07-01,2021-07-15,2021-08-02,"0,30701572"
1874387298050692165,2021-07-01,2021-07-27,2021-08-16,"0,31338707"
1874387298050692165,2021-09-01,2021-09-10,2021-09-28,"0,257595"
1874387298050692165,2021-10-01,2021-10-12,2021-11-01,"0,3187735"
1891145854263312840,2021-07-01,2021-07-11,2021-08-05,"0,847387"
1891145854263312840,2021-07-01,2021-07-18,2021-08-12,"0,84742093"
1891145854263312840,2021-07-01,2021-07-25,2021-08-19,"0,4956646"
1891145854263312840,2021-08-01,2021-08-01,2021-08-26,"0,79780734"
1891145854263312840,2021-08-01,2021-08-15,2021-09-09,"0,8114646"
1891145854263312840,2021-10-01,2021-10-31,2021-11-25,"0,75091773"
1891145854263312840,2021-11-01,2021-11-14,2021-12-09,"0,48098558"
1945147145527703963,2021-07-01,2021-07-06,2021-07-22,"0,31866387"
1945147145527703963,2021-07-01,2021-07-08,2021-07-26,"0,3251635"
1945147145527703963,2021-08-01,2021-08-02,2021-08-18,"0,32061046"
1945147145527703963,2021-08-01,2021-08-03,2021-08-19,"0,32444698"
1945147145527703963,2021-08-01,2021-08-15,2021-08-31,"0,38200903"
1945147145527703963,2021-09-01,2021-09-23,2021-10-11,"0,4807072"
1951407691087813358,2021-07-01,2021-07-01,2021-07-19,"0,29358366"
1951407691087813358,2021-07-01,2021-07-09,2021-07-28,"0,30022037"
1951407691087813358,2021-07-01,2021-07-16,2021-08-02,"0,30100137"
1951407691087813358,2021-08-01,2021-08-04,2021-08-20,"0,2493619"
1951407691087813358,2021-08-01,2021-08-08,2021-08-24,"0,24776214"
1951407691087813358,2021-08-01,2021-08-11,2021-08-30,"0,30432385"
1951407691087813358,2021-09-01,2021-09-15,2021-10-04,"0,25636974"
1951407691087813358,2021-09-01,2021-09-28,2021-10-14,"0,26098266"
1951407691087813358,2021-09-01,2021-09-30,2021-10-18,"0,3187263"
1951407691087813358,2021-10-01,2021-10-05,2021-11-05,"0,7413134"
1951407691087813358,2021-10-01,2021-10-19,2021-11-04,"0,31934056"
1951407691087813358,2021-11-01,2021-11-04,2021-11-22,"0,28695524"
1951407691087813358,2021-11-01,2021-11-07,2021-11-23,"0,29427525"
1951407691087813358,2021-11-01,2021-11-16,2021-12-03,"0,29427525"
1953058402621337677,2021-07-01,2021-07-01,2021-07-19,"0,3917455"
1953058402621337677,2021-07-01,2021-07-01,2021-07-19,"0,35475796"
1953058402621337677,2021-07-01,2021-07-05,2021-07-23,"0,36520898"
1953058402621337677,2021-07-01,2021-07-13,2021-08-02,"0,37854642"
1953058402621337677,2021-07-01,2021-07-19,2021-08-06,"0,37854642"
1953058402621337677,2021-07-01,2021-07-22,2021-08-09,"0,37854642"
1953058402621337677,2021-07-01,2021-07-22,2021-08-09,"0,36067745"
1953058402621337677,2021-07-01,2021-07-29,2021-08-16,"0,3776729"
1953058402621337677,2021-07-01,2021-07-29,2021-08-16,"0,3980865"
1953058402621337677,2021-08-01,2021-08-03,2021-08-23,"0,48590058"
1953058402621337677,2021-08-01,2021-08-05,2021-08-23,"0,5180319"
1953058402621337677,2021-08-01,2021-08-06,2021-08-24,"0,5217437"
1953058402621337677,2021-08-01,2021-08-09,2021-08-27,"0,42314976"
1953058402621337677,2021-08-01,2021-08-18,2021-09-06,"0,41551253"
1953058402621337677,2021-08-01,2021-08-19,2021-09-06,"0,42314976"
1953058402621337677,2021-09-01,2021-09-01,2021-09-20,"0,35235506"
1953058402621337677,2021-10-01,2021-10-04,2021-10-22,"0,35059422"
1953058402621337677,2021-10-01,2021-10-13,2021-11-01,"0,41053492"
1953058402621337677,2021-10-01,2021-10-14,2021-11-01,"0,41546634"
1953058402621337677,2021-10-01,2021-10-21,2021-11-08,"0,3116614"
1956406515279457110,2021-08-01,2021-08-06,2021-10-11,"0,28924322"
1956406515279457110,2021-08-01,2021-08-12,2021-09-08,"0,29540294"
1956406515279457110,2021-08-01,2021-08-13,2021-09-08,"0,2997575"
1956406515279457110,2021-08-01,2021-08-18,2021-09-14,"0,29732606"
1956406515279457110,2021-08-01,2021-08-22,2021-09-16,"0,2997575"
1956406515279457110,2021-08-01,2021-08-24,2021-09-20,"0,29732606"
1956406515279457110,2021-08-01,2021-08-24,2021-09-20,"0,2997575"
1956406515279457110,2021-09-01,2021-09-05,2021-10-01,"0,28209674"
1956406515279457110,2021-09-01,2021-09-06,2021-10-01,"0,31424445"
1956406515279457110,2021-09-01,2021-09-14,2021-10-11,"0,35316932"
1956406515279457110,2021-09-01,2021-09-16,2021-10-11,"0,36547568"
1956406515279457110,2021-09-01,2021-09-20,2021-10-18,"0,43609494"
1956406515279457110,2021-10-01,2021-10-14,2021-11-11,"0,23863564"
1956406515279457110,2021-10-01,2021-10-14,2021-11-11,"0,25411096"
1956406515279457110,2021-11-01,2021-11-03,2021-11-30,"0,44407025"
1956406515279457110,2021-11-01,2021-11-11,2021-12-09,"0,29761022"
1958660709350677213,2021-07-01,2021-07-08,2021-07-28,"0,35211557"
1958660709350677213,2021-07-01,2021-07-08,2021-07-28,"0,6971133"
1958660709350677213,2021-07-01,2021-07-20,2021-09-03,"0,35616618"
1958660709350677213,2021-08-01,2021-08-03,2021-09-17,"0,3322496"
1958660709350677213,2021-08-01,2021-08-12,2021-09-27,"0,33235744"
1958660709350677213,2021-08-01,2021-08-22,2021-10-06,"0,358946"
1958660709350677213,2021-09-01,2021-09-12,2021-10-27,"0,32525548"
1958660709350677213,2021-09-01,2021-09-12,2021-10-27,"0,32076517"
1958660709350677213,2021-09-01,2021-09-15,2021-11-01,"0,3505088"
1958660709350677213,2021-09-01,2021-09-15,2021-11-01,"0,71607196"
1958660709350677213,2021-09-01,2021-09-20,2021-11-04,"0,71607196"
1958660709350677213,2021-10-01,2021-10-04,2021-11-18,"0,56626"
1958660709350677213,2021-10-01,2021-10-17,2021-12-01,"0,56766677"
1958660709350677213,2021-10-01,2021-10-17,2021-12-01,"0,35902396"
1958660709350677213,2021-11-01,2021-11-10,2021-12-27,"0,29821542"
1963239178085807816,2021-10-01,2021-10-13,2021-10-29,"0,29175112"
1963239178085807816,2021-11-01,2021-11-09,2021-11-25,"0,2696763"
1977574645216036803,2021-07-01,2021-07-06,2021-08-05,"0,86249304"
1977574645216036803,2021-07-01,2021-07-21,2021-08-06,"0,36403465"
1977574645216036803,2021-08-01,2021-08-02,2021-08-18,"0,34969"
1977574645216036803,2021-08-01,2021-08-05,2021-09-06,"0,85882133"
1977574645216036803,2021-08-01,2021-08-25,2021-09-10,"0,38526338"
1977574645216036803,2021-09-01,2021-09-12,2021-09-28,"0,32364905"
1977574645216036803,2021-10-01,2021-10-18,2021-11-04,"0,34357294"
1977574645216036803,2021-11-01,2021-11-04,2021-11-22,"0,30938968"
1977574645216036803,2021-11-01,2021-11-09,2021-11-25,"0,3860219"
1977574645216036803,2021-11-01,2021-11-19,2021-12-06,"0,3860219"
1997130697107291654,2021-08-01,2021-08-16,2021-09-14,"0,2946932"
1997130697107291654,2021-08-01,2021-08-22,2021-09-20,"0,30091986"
1997130697107291654,2021-10-01,2021-10-06,2021-11-04,"0,2599431"
1997130697107291654,2021-10-01,2021-10-25,2021-11-23,"0,26158658"
1997130697107291654,2021-11-01,2021-11-02,2021-12-01,"0,26471797"
1998941557906036376,2021-07-01,2021-07-15,2021-08-02,"0,30697092"
1998941557906036376,2021-07-01,2021-07-28,2021-08-13,"0,32238"
1998941557906036376,2021-08-01,2021-08-07,2021-08-24,"0,2754408"
1998941557906036376,2021-08-01,2021-08-20,2021-09-08,"0,2656746"
1998941557906036376,2021-09-01,2021-09-03,2021-09-20,"0,34611157"
1998941557906036376,2021-09-01,2021-09-11,2021-09-28,"0,34075204"
1998941557906036376,2021-10-01,2021-10-02,2021-10-19,"0,24954444"
1998941557906036376,2021-10-01,2021-10-06,2021-10-22,"0,25083897"
1998941557906036376,2021-10-01,2021-10-14,2021-11-01,"0,297783"
1998941557906036376,2021-10-01,2021-10-23,2021-11-09,"0,297783"
1998941557906036376,2021-11-01,2021-11-05,2021-11-24,"0,24680373"
1998941557906036376,2021-11-01,2021-11-11,2021-11-29,"0,24839935"
2003221759676247813,2021-07-01,2021-07-28,2021-08-13,"0,3862802"
2003221759676247813,2021-08-01,2021-08-05,2021-08-23,"0,31936967"
2003221759676247813,2021-08-01,2021-08-26,2021-09-13,"0,29283148"
2003221759676247813,2021-10-01,2021-10-14,2021-11-01,"0,24093528"
2003221759676247813,2021-11-01,2021-11-02,2021-11-18,"0,23706919"
2003221759676247813,2021-11-01,2021-11-08,2021-11-24,"0,24541849"
2006188298374001315,2021-07-01,2021-07-01,2021-07-19,"0,42409495"
2006188298374001315,2021-07-01,2021-07-07,2021-07-23,"0,46269926"
2006188298374001315,2021-07-01,2021-07-11,2021-07-27,"0,45354956"
2006188298374001315,2021-07-01,2021-07-22,2021-08-09,"0,45354956"
2006188298374001315,2021-08-01,2021-08-29,2021-09-14,"0,3459982"
2006188298374001315,2021-09-01,2021-09-05,2021-09-21,"0,3482844"
2006188298374001315,2021-09-01,2021-09-13,2021-09-29,"0,3477426"
2006188298374001315,2021-09-01,2021-09-19,2021-10-05,"0,38813806"
2006188298374001315,2021-09-01,2021-09-20,2021-10-06,"0,39244032"
2006188298374001315,2021-10-01,2021-10-07,2021-10-25,"0,43882525"
2006188298374001315,2021-10-01,2021-10-14,2021-11-01,"0,47444636"
2006188298374001315,2021-10-01,2021-10-19,2021-11-04,"0,5027782"
2006188298374001315,2021-11-01,2021-11-07,2021-11-23,"0,45154122"
2012477868296377155,2021-07-01,2021-07-01,2021-08-06,"0,30464053"
2012477868296377155,2021-07-01,2021-07-01,2021-08-09,"0,3081911"
2012477868296377155,2021-07-01,2021-07-12,2021-08-18,"0,3081911"
2012477868296377155,2021-07-01,2021-07-14,2021-08-20,"0,3084659"
2012477868296377155,2021-07-01,2021-07-16,2021-08-23,"0,3081911"
2012477868296377155,2021-08-01,2021-08-02,2021-09-08,"0,3040714"
2012477868296377155,2021-08-01,2021-08-09,2021-09-14,"0,3084276"
2012477868296377155,2021-08-01,2021-08-10,2021-09-15,"0,32540002"
2012477868296377155,2021-08-01,2021-08-13,2021-09-20,"0,32540002"
2012477868296377155,2021-08-01,2021-08-20,2021-09-27,"0,31843805"
2012477868296377155,2021-08-01,2021-08-23,2021-09-28,"0,317419"
2012477868296377155,2021-09-01,2021-09-23,2021-10-29,"0,3069319"
2012477868296377155,2021-10-01,2021-10-06,2021-11-11,"0,3188083"
2012477868296377155,2021-10-01,2021-10-08,2021-11-16,"0,32057375"
2012477868296377155,2021-10-01,2021-10-10,2021-11-16,"0,32421833"
2012477868296377155,2021-10-01,2021-10-26,2021-12-01,"0,39790624"
2022367282554149730,2021-07-01,2021-07-04,2021-07-20,"0,37785155"
2022367282554149730,2021-07-01,2021-07-13,2021-07-29,"0,37209737"
2022367282554149730,2021-07-01,2021-07-22,2021-08-09,"0,3722405"
2022367282554149730,2021-07-01,2021-07-22,2021-08-09,"0,37209737"
2022367282554149730,2021-07-01,2021-07-25,2021-08-10,"0,3722405"
2022367282554149730,2021-07-01,2021-07-27,2021-08-12,"0,37209737"
2022367282554149730,2021-07-01,2021-07-29,2021-08-16,"0,37209737"
2022367282554149730,2021-08-01,2021-08-02,2021-08-18,"0,30480286"
2022367282554149730,2021-08-01,2021-08-04,2021-08-20,"0,27708662"
2022367282554149730,2021-08-01,2021-08-04,2021-08-20,"0,31841916"
2022367282554149730,2021-08-01,2021-08-04,2021-08-20,"0,32405385"
2022367282554149730,2021-08-01,2021-08-05,2021-09-06,"0,8362331"
2022367282554149730,2021-08-01,2021-08-08,2021-08-24,"0,2920025"
2022367282554149730,2021-08-01,2021-08-18,2021-09-03,"0,31841916"
2022367282554149730,2021-08-01,2021-08-19,2021-09-06,"0,32405385"
2022367282554149730,2021-08-01,2021-08-19,2021-09-06,"0,31841916"
2022367282554149730,2021-08-01,2021-08-25,2021-09-10,"0,32523108"
2022367282554149730,2021-08-01,2021-08-29,2021-09-14,"0,32523108"
2022367282554149730,2021-09-01,2021-09-07,2021-09-23,"0,27346948"
2022367282554149730,2021-09-01,2021-09-09,2021-09-27,"0,2716781"
2022367282554149730,2021-09-01,2021-09-19,2021-10-05,"0,3222175"
2022367282554149730,2021-09-01,2021-09-20,2021-10-06,"0,6911195"
2022367282554149730,2021-09-01,2021-09-29,2021-10-15,"0,31632176"
2022367282554149730,2021-09-01,2021-09-30,2021-10-18,"0,32339126"
2022367282554149730,2021-09-01,2021-09-30,2021-10-18,"0,3222175"
2022367282554149730,2021-10-01,2021-10-07,2021-10-25,"0,29617974"
2022367282554149730,2021-10-01,2021-10-07,2021-10-25,"0,29068628"
2022367282554149730,2021-10-01,2021-10-10,2021-10-26,"0,34388652"
2022367282554149730,2021-10-01,2021-10-12,2021-10-28,"0,31764376"
2022367282554149730,2021-10-01,2021-10-13,2021-10-29,"0,34388652"
2022367282554149730,2021-10-01,2021-10-14,2021-11-01,"0,34388652"
2022367282554149730,2021-10-01,2021-10-17,2021-11-03,"0,34304526"
2022367282554149730,2021-10-01,2021-10-21,2021-11-08,"0,34304526"
2022367282554149730,2021-10-01,2021-10-24,2021-11-09,"0,341331"
2022367282554149730,2021-10-01,2021-10-24,2021-11-09,"0,30767566"
2022367282554149730,2021-10-01,2021-10-25,2021-11-10,"0,3381123"
2022367282554149730,2021-11-01,2021-11-03,2021-11-19,"0,27510008"
2022367282554149730,2021-11-01,2021-11-03,2021-11-19,"0,2678704"
2022367282554149730,2021-11-01,2021-11-04,2021-11-22,"0,2950032"
2022367282554149730,2021-11-01,2021-11-15,2021-12-01,"0,32345414"
2022367282554149730,2021-11-01,2021-11-15,2021-12-01,"0,32271633"
2022367282554149730,2021-11-01,2021-11-15,2021-12-01,"0,29573503"
2022367282554149730,2021-11-01,2021-11-22,2021-12-08,"0,32345414"
2025898153078562640,2021-08-01,2021-08-17,2021-09-16,"0,51010936"
2025898153078562640,2021-08-01,2021-08-25,2021-09-24,"0,4984483"
2025898153078562640,2021-10-01,2021-10-03,2021-11-03,"0,52348936"
2025898153078562640,2021-11-01,2021-11-06,2021-12-07,"0,30139464"
2032592272238235730,2021-07-01,2021-07-25,2021-08-10,"0,38213885"
2032592272238235730,2021-08-01,2021-08-11,2021-08-30,"0,31408063"
2032592272238235730,2021-08-01,2021-08-12,2021-08-30,"0,32386383"
2032592272238235730,2021-08-01,2021-08-13,2021-08-30,"0,3196253"
2032592272238235730,2021-08-01,2021-08-26,2021-09-13,"0,28137112"
2032592272238235730,2021-09-01,2021-09-05,2021-09-21,"0,24691531"
2032592272238235730,2021-10-01,2021-10-07,2021-10-25,"0,3682199"
2032592272238235730,2021-10-01,2021-10-13,2021-11-01,"0,4992198"
2032592272238235730,2021-11-01,2021-11-04,2021-12-06,"0,86361593"
2032592272238235730,2021-11-01,2021-11-08,2021-11-24,"0,36246336"
2032592272238235730,2021-11-01,2021-11-17,2021-12-06,"0,37524745"
2032592272238235730,2021-11-01,2021-11-23,2021-12-09,"0,35131955"
2033394215069562776,2021-07-01,2021-07-01,2021-07-19,"0,3795223"
2033394215069562776,2021-07-01,2021-07-02,2021-07-19,"0,3795223"
2033394215069562776,2021-07-01,2021-07-09,2021-07-26,"0,3795223"
2033394215069562776,2021-07-01,2021-07-12,2021-07-29,"0,3795223"
2033394215069562776,2021-07-01,2021-07-18,2021-08-05,"0,3795223"
2033394215069562776,2021-07-01,2021-07-18,2021-08-05,"0,37937802"
2033394215069562776,2021-07-01,2021-07-20,2021-08-05,"0,3795223"
2033394215069562776,2021-07-01,2021-07-26,2021-08-12,"0,3692728"
2033394215069562776,2021-08-01,2021-08-22,2021-09-08,"0,38468447"
2033394215069562776,2021-08-01,2021-08-30,2021-09-16,"0,37805036"
2033394215069562776,2021-09-01,2021-09-09,2021-09-27,"0,347229"
2033394215069562776,2021-09-01,2021-09-10,2021-09-27,"0,34379646"
2033394215069562776,2021-09-01,2021-09-22,2021-10-11,"0,35728762"
2033394215069562776,2021-10-01,2021-10-04,2021-10-22,"0,2588045"
2033394215069562776,2021-10-01,2021-10-07,2021-10-25,"0,23828399"
2033394215069562776,2021-10-01,2021-10-10,2021-10-26,"0,32485926"
2033394215069562776,2021-10-01,2021-10-17,2021-11-04,"0,28680757"
2033394215069562776,2021-10-01,2021-10-22,2021-11-08,"0,35682574"
2033394215069562776,2021-11-01,2021-11-02,2021-11-22,"0,23870866"
2033394215069562776,2021-11-01,2021-11-09,2021-11-29,"0,23870866"
2033394215069562776,2021-11-01,2021-11-12,2021-11-29,"0,29009688"
2033394215069562776,2021-11-01,2021-11-21,2021-12-07,"0,2913516"
2033394215069562776,2021-11-01,2021-11-23,2021-12-09,"0,31635237"
2083323809219952960,2021-07-01,2021-07-01,2021-08-02,"0,2577208"
2083323809219952960,2021-07-01,2021-07-04,2021-08-03,"0,2713671"
2083323809219952960,2021-07-01,2021-07-05,2021-08-04,"0,2713671"
2083323809219952960,2021-07-01,2021-07-06,2021-08-05,"0,2713671"
2083323809219952960,2021-07-01,2021-07-08,2021-08-09,"0,27118945"
2083323809219952960,2021-07-01,2021-07-11,2021-08-10,"0,26202825"
2083323809219952960,2021-07-01,2021-07-14,2021-08-13,"0,27118945"
2083323809219952960,2021-07-01,2021-07-15,2021-08-18,"0,26202825"
2083323809219952960,2021-07-01,2021-07-15,2021-08-18,"0,2713671"
2083323809219952960,2021-07-01,2021-07-16,2021-08-18,"0,2713671"
2083323809219952960,2021-07-01,2021-07-18,2021-08-17,"0,27118945"
2083323809219952960,2021-07-01,2021-07-20,2021-08-19,"0,2713671"
2083323809219952960,2021-07-01,2021-07-25,2021-08-24,"0,2713671"
2083323809219952960,2021-07-01,2021-07-26,2021-08-25,"0,27118945"
2083323809219952960,2021-07-01,2021-07-27,2021-08-26,"0,27118945"
2083323809219952960,2021-08-01,2021-08-05,2021-09-06,"0,23561034"
2083323809219952960,2021-08-01,2021-08-05,2021-09-06,"0,2557606"
2083323809219952960,2021-08-01,2021-08-10,2021-09-09,"0,27756724"
2083323809219952960,2021-08-01,2021-08-11,2021-09-10,"0,26546216"
2083323809219952960,2021-08-01,2021-08-16,2021-09-15,"0,26546216"
2083323809219952960,2021-08-01,2021-08-18,2021-09-17,"0,26546216"
2083323809219952960,2021-08-01,2021-08-18,2021-09-17,"0,27469873"
2083323809219952960,2021-08-01,2021-08-19,2021-09-20,"0,27543953"
2083323809219952960,2021-08-01,2021-08-25,2021-09-24,"0,26546216"
2083323809219952960,2021-08-01,2021-08-26,2021-09-27,"0,26643947"
2083323809219952960,2021-08-01,2021-08-29,2021-09-28,"0,27543953"
2083323809219952960,2021-09-01,2021-09-09,2021-10-11,"0,29785728"
2083323809219952960,2021-09-01,2021-09-12,2021-10-13,"0,3231081"
2083323809219952960,2021-09-01,2021-09-13,2021-10-13,"0,32781473"
2083323809219952960,2021-09-01,2021-09-13,2021-10-13,"0,44270518"
2083323809219952960,2021-09-01,2021-09-13,2021-10-13,"0,44270518"
2083323809219952960,2021-09-01,2021-09-17,2021-10-18,"0,45058784"
2083323809219952960,2021-09-01,2021-09-19,2021-10-19,"0,32781473"
2083323809219952960,2021-09-01,2021-09-21,2021-10-21,"0,32781473"
2083323809219952960,2021-09-01,2021-09-22,2021-10-22,"0,32781473"
2083323809219952960,2021-09-01,2021-09-22,2021-10-22,"0,45058784"
2083323809219952960,2021-09-01,2021-09-23,2021-10-25,"0,45058784"
2083323809219952960,2021-09-01,2021-09-28,2021-10-28,"0,45058784"
2083323809219952960,2021-09-01,2021-09-28,2021-10-28,"0,45058784"
2083323809219952960,2021-09-01,2021-09-29,2021-10-29,"0,32781473"
2083323809219952960,2021-09-01,2021-09-30,2021-11-01,"0,32781473"
2083323809219952960,2021-09-01,2021-09-30,2021-11-01,"0,32781473"
2083323809219952960,2021-10-01,2021-10-03,2021-11-03,"0,28373748"
2083323809219952960,2021-10-01,2021-10-04,2021-11-03,"0,24494585"
2083323809219952960,2021-10-01,2021-10-05,2021-11-04,"0,2619448"
2083323809219952960,2021-10-01,2021-10-06,2021-11-05,"0,2619448"
2083323809219952960,2021-10-01,2021-10-07,2021-11-08,"0,2629138"
2083323809219952960,2021-10-01,2021-10-10,2021-11-09,"0,2619448"
2083323809219952960,2021-10-01,2021-10-10,2021-11-09,"0,2718389"
2083323809219952960,2021-10-01,2021-10-11,2021-11-10,"0,2629138"
2083323809219952960,2021-10-01,2021-10-12,2021-11-11,"0,2597063"
2083323809219952960,2021-10-01,2021-10-17,2021-11-16,"0,2629138"
2083323809219952960,2021-10-01,2021-10-24,2021-11-23,"0,2718389"
2083323809219952960,2021-10-01,2021-10-25,2021-11-24,"0,2629138"
2083323809219952960,2021-10-01,2021-10-27,2021-11-26,"0,2629138"
2083323809219952960,2021-11-01,2021-11-02,2021-12-02,"0,23295063"
2083323809219952960,2021-11-01,2021-11-03,2021-12-03,"0,23295063"
2083323809219952960,2021-11-01,2021-11-04,2021-12-06,"0,27478474"
2083323809219952960,2021-11-01,2021-11-10,2021-12-10,"0,27478474"
2088532321693492263,2021-07-01,2021-07-12,2021-07-28,"0,32446644"
2088532321693492263,2021-07-01,2021-07-28,2021-08-16,"0,30105576"
2088532321693492263,2021-08-01,2021-08-05,2021-09-06,"0,79458386"
2088532321693492263,2021-08-01,2021-08-11,2021-08-27,"0,2726332"
2088532321693492263,2021-08-01,2021-08-22,2021-09-08,"0,32030267"
2088532321693492263,2021-08-01,2021-08-29,2021-09-14,"0,36649087"
2088532321693492263,2021-09-01,2021-09-05,2021-10-05,"0,8421422"
2088532321693492263,2021-09-01,2021-09-13,2021-09-29,"0,28596014"
2088532321693492263,2021-10-01,2021-10-01,2021-10-18,"0,40116587"
2088532321693492263,2021-11-01,2021-11-16,2021-12-02,"0,3842001"
2092588065958607289,2021-07-01,2021-07-01,2021-07-19,"0,41811806"
2092588065958607289,2021-07-01,2021-07-08,2021-07-26,"0,40876153"
2092588065958607289,2021-07-01,2021-07-09,2021-07-26,"0,40876153"
2092588065958607289,2021-07-01,2021-07-11,2021-07-27,"0,41129276"
2092588065958607289,2021-07-01,2021-07-11,2021-07-27,"0,72597384"
2092588065958607289,2021-07-01,2021-07-14,2021-07-30,"0,42147774"
2092588065958607289,2021-07-01,2021-07-14,2021-07-30,"0,42434886"
2092588065958607289,2021-07-01,2021-07-15,2021-08-02,"0,41129276"
2092588065958607289,2021-07-01,2021-07-26,2021-08-11,"0,40876153"
2092588065958607289,2021-07-01,2021-07-28,2021-08-13,"0,42147774"
2092588065958607289,2021-07-01,2021-07-28,2021-08-13,"0,42147774"
2092588065958607289,2021-08-01,2021-08-01,2021-08-17,"0,41546685"
2092588065958607289,2021-08-01,2021-08-02,2021-08-18,"0,4230437"
2092588065958607289,2021-08-01,2021-08-03,2021-08-19,"0,43141717"
2092588065958607289,2021-08-01,2021-08-05,2021-09-06,"0,83201134"
2092588065958607289,2021-08-01,2021-08-05,2021-08-23,"0,43141717"
2092588065958607289,2021-08-01,2021-08-08,2021-08-24,"0,44067684"
2092588065958607289,2021-08-01,2021-08-09,2021-08-25,"0,4388066"
2092588065958607289,2021-08-01,2021-08-11,2021-08-27,"0,43141717"
2092588065958607289,2021-08-01,2021-08-11,2021-08-27,"0,4388066"
2092588065958607289,2021-08-01,2021-08-12,2021-08-30,"0,43141717"
2092588065958607289,2021-08-01,2021-08-15,2021-08-31,"0,43141717"
2092588065958607289,2021-08-01,2021-08-16,2021-09-01,"0,4388066"
2092588065958607289,2021-08-01,2021-08-17,2021-09-02,"0,4442136"
2092588065958607289,2021-08-01,2021-08-25,2021-09-10,"0,44067684"
2092588065958607289,2021-08-01,2021-08-26,2021-09-13,"0,4388066"
2092588065958607289,2021-08-01,2021-08-30,2021-09-15,"0,4388066"
2092588065958607289,2021-09-01,2021-09-05,2021-09-21,"0,29781753"
2092588065958607289,2021-09-01,2021-09-05,2021-09-21,"0,26605645"
2092588065958607289,2021-09-01,2021-09-07,2021-09-23,"0,33057487"
2092588065958607289,2021-09-01,2021-09-09,2021-09-28,"0,36098978"
2092588065958607289,2021-09-01,2021-09-14,2021-09-30,"0,36098978"
2092588065958607289,2021-09-01,2021-09-14,2021-09-30,"0,36098978"
2092588065958607289,2021-09-01,2021-09-15,2021-10-01,"0,3412157"
2092588065958607289,2021-09-01,2021-09-23,2021-10-11,"0,33484566"
2092588065958607289,2021-09-01,2021-09-28,2021-10-14,"0,3569427"
2092588065958607289,2021-10-01,2021-10-04,2021-10-20,"0,289661"
2092588065958607289,2021-10-01,2021-10-06,2021-10-22,"0,28171077"
2092588065958607289,2021-10-01,2021-10-08,2021-10-25,"0,31417114"
2092588065958607289,2021-10-01,2021-10-14,2021-11-01,"0,34379232"
2092588065958607289,2021-10-01,2021-10-25,2021-11-10,"0,31161582"
2092588065958607289,2021-10-01,2021-10-25,2021-11-10,"0,31988168"
2092588065958607289,2021-10-01,2021-10-28,2021-11-16,"0,31988168"
2092588065958607289,2021-11-01,2021-11-03,2021-11-19,"0,29770607"
